"Tenure","Date","Date of Birth","Education","Employee ID","Employee Name","Event Type","Gender","isUnique","Job Family","Job Level","Monthly Compensation","Notes","Region"
0,"2015-07-26 00:00:00","1973-01-06 00:00:00","MS","oTP6gCUZ2kSJTi98aeyPE7","Sylvia Chessman","HIRED","Female","False","Acct Mgmt","Senior",3711.4,"","APAC"
0,"2015-07-26 00:00:00","1984-09-14 00:00:00","BS","WwgRMYVWJV9253n4msm5fD","Michael Edwards","HIRED","Male","False","R&D","Senior",4726.06,"","APAC"
0,"2015-07-27 00:00:00","1979-02-28 00:00:00","BS","tg4XNPUvfdxrcomeBofVuG","Nora Adame","HIRED","Female","False","R&D","Entry",4141.65,"","APAC"
0,"2015-07-27 00:00:00","1984-06-19 00:00:00","MS","XFLvwHUgZRHvJaGNUcAV8Y","Lashaun Lee","HIRED","Female","False","Acct Mgmt","Senior",3666.78,"","APAC"
0,"2015-07-29 00:00:00","1976-08-28 00:00:00","MS","pmEHSSbLfF8onJdhS7UYHP","Yan Aleman","HIRED","Female","False","R&D","Senior",4590.62,"","APAC"
0,"2015-07-30 00:00:00","1977-12-26 00:00:00","MS","JbWuZUYgCvsGGnHdT2Ww4m","Lowell Whitaker","HIRED","Male","False","Acct Mgmt","Manager",4046.24,"","APAC"
0,"2015-08-04 00:00:00","1980-10-08 00:00:00","PHD","wXARBBroUhQCtH4yzcthF4","Janice Holt","HIRED","Female","False","Product Management","Entry",2809.19,"","APAC"
0,"2015-08-07 00:00:00","1984-11-15 00:00:00","BS","MLo4ZR5h2ktCBNcjRJJJyV","Leon Wells","HIRED","Male","False","Acct Mgmt","Senior",3531.46,"","APAC"
0,"2015-08-10 00:00:00","1986-07-18 00:00:00","BS","F37KmDeyR4GCYzzdLEmcLM","Lena Kinsler","HIRED","Female","False","Engineering","Manager",3279.09,"","APAC"
0,"2015-08-13 00:00:00","1984-07-12 00:00:00","BS","hHKSknNDXE4QoADyVSiPRa","Regina Marti","HIRED","Female","False","Acct Mgmt","VP & above",4522.55,"","APAC"
0,"2015-08-16 00:00:00","1975-02-22 00:00:00","BS","uBPcZk8ag4fnu2ZKGSagtQ","Abraham Tacy","HIRED","Male","False","Acct Mgmt","Senior",3592.58,"","APAC"
0,"2015-08-16 00:00:00","1977-11-19 00:00:00","MS","RF6JPjavp4fxL5KcnjLETB","James Rehl","HIRED","Male","False","R&D","Entry",4220.83,"","APAC"
0,"2015-08-23 00:00:00","1979-08-09 00:00:00","BS","9qMcCeAcnJ4YoezMpScm69","Michael Campbell","HIRED","Male","False","Acct Mgmt","Senior",3632.82,"","APAC"
0,"2015-08-25 00:00:00","1979-03-29 00:00:00","MS","TYNCTQLsRphGnU4Pdfay9G","Alana Mcdougal","HIRED","Female","False","Quality","Entry",4367.11,"","APAC"
0,"2015-08-25 00:00:00","1981-03-02 00:00:00","BS","3MQzPqvXwj9a3FqosS362F","Harriet Martinez","HIRED","Female","False","R&D","Manager",5314.88,"","APAC"
0,"2015-08-25 00:00:00","1981-03-14 00:00:00","MS","yMcFsvXaYbwCcGBRnX6639","Eric Copeland","HIRED","Male","False","Acct Mgmt","Senior",3665.95,"","APAC"
0,"2015-08-27 00:00:00","1977-12-09 00:00:00","BS","EgqJV9rp7fa6kBqPQPnGx8","Roslyn Grant","HIRED","Female","False","Product Management","Entry",2842.9,"","APAC"
0,"2015-08-27 00:00:00","1981-05-31 00:00:00","BS","2SbWSMUvR4658kLnuoHfzG","Sarah Wallin","HIRED","Female","False","Doc & Training","Entry",2868.43,"","APAC"
0,"2015-08-31 00:00:00","1987-04-21 00:00:00","BS","uHAUVwmDRX8AtZmdRJqaJN","Joshua Bastian","HIRED","Male","False","R&D","Manager",5236.07,"","APAC"
0,"2015-09-12 00:00:00","1985-03-22 00:00:00","BS","t9xcvChoSW4pEqegYgB3eU","Laura Georges","HIRED","Female","False","R&D","Senior",4753.45,"","APAC"
0,"2015-09-15 00:00:00","1978-05-13 00:00:00","PHD","xdxYkejW5AkkXKmQdMw4qG","Tricia Cole","HIRED","Female","False","R&D","Senior",4799.53,"","APAC"
0,"2015-09-15 00:00:00","1980-08-16 00:00:00","BS","LizXt8c4o9iWTRpYarkk48","Janice Torrence","HIRED","Female","False","Advertising","Senior",3116.2,"","APAC"
0,"2015-09-17 00:00:00","1980-09-05 00:00:00","PHD","nWgFSLwrrQBZzXSNYT8rs2","Susan Kondo","HIRED","Female","False","Engineering","Manager",3364.47,"","APAC"
0,"2015-09-18 00:00:00","1979-04-17 00:00:00","MS","LyXsCgEGhka2hricX2oEee","Dirk Young","HIRED","Male","False","Advertising","Senior",3043.67,"","APAC"
0,"2015-09-18 00:00:00","1983-08-14 00:00:00","BS","XqpAyv6MvxmvA8cTA8khJ8","Travis Bankston","HIRED","Male","False","R&D","Entry",4247.24,"","APAC"
0,"2015-09-21 00:00:00","1977-01-27 00:00:00","PHD","2b43qRoyocwyvUruChsTCD","Janie Kirschner","HIRED","Female","False","Acct Mgmt","Senior",3617.25,"","APAC"
0,"2015-09-22 00:00:00","1980-02-18 00:00:00","BS","DHavmMsxzNZGci22t4RBVP","Joseph Watt","HIRED","Male","False","R&D","Manager",5276.75,"","APAC"
0,"2015-09-23 00:00:00","1979-01-25 00:00:00","BS","ShPC57LXKYLTWT8meCp67K","Jennifer Mcintosh","HIRED","Female","False","R&D","Senior",4754.46,"","APAC"
0,"2015-09-27 00:00:00","1982-01-21 00:00:00","PHD","sUnUQiHFbAWneohy3VSVJP","Edward Sanchez","HIRED","Male","False","Engineering","Entry",2711.56,"","APAC"
0,"2015-09-28 00:00:00","1985-03-02 00:00:00","PHD","8cpfZsYKZMEhaHNS7wzHEB","Peggy Tressler","HIRED","Female","False","R&D","Entry",4159.46,"","APAC"
0,"2015-10-02 00:00:00","1974-09-29 00:00:00","BS","e4KVepmg4aGNCkanwnHywe","Stacey Franklin","HIRED","Female","False","Acct Mgmt","Manager",4024.91,"","APAC"
0,"2015-10-03 00:00:00","1975-11-18 00:00:00","BS","QYtz3AYRxQ8SZMGTMQMDqi","Cindy Barnes","HIRED","Female","False","Product Management","Entry",2863.61,"","APAC"
0,"2015-10-06 00:00:00","1978-09-07 00:00:00","MS","6iuHimXzwGN8Q4P7G2yGRf","Otis Kramer","HIRED","Male","False","Product Management","Entry",2937.24,"","APAC"
0,"2015-10-11 00:00:00","1977-10-09 00:00:00","MS","4gFJBhPJvBC3jBumnff7oM","Debra Denton","HIRED","Female","False","R&D","Manager",5396.43,"","APAC"
0,"2015-10-25 00:00:00","1982-04-15 00:00:00","MS","9tVanVtotqG8XtsKs9JcbH","Alyssa Rodrigues","HIRED","Female","False","R&D","Manager",5393.6,"","APAC"
0,"2015-10-30 00:00:00","1984-06-25 00:00:00","MS","ZiqEeaic92XmuJhg7P7JNf","Dalton Black","HIRED","Male","False","Quality","Senior",4583.25,"","APAC"
0,"2015-11-06 00:00:00","1975-05-23 00:00:00","MS","QWkQTjGKzaVoZsaSU2iDMf","Ralph Reilly","HIRED","Male","False","R&D","Senior",4876.53,"","APAC"
0,"2015-11-06 00:00:00","1985-06-18 00:00:00","PHD","jCGcTUGsxmJBNi63dMh3LU","Norma Marcolina","HIRED","Female","False","Acct Mgmt","Senior",3801.05,"","APAC"
0,"2015-11-13 00:00:00","1985-07-06 00:00:00","PHD","JuxEEZhfHoS5UwF4NMzeQf","Elizabeth Williams","HIRED","Female","False","R&D","Entry",4243.94,"","APAC"
0,"2015-11-15 00:00:00","1979-06-30 00:00:00","BS","smk6yRwEMRx37wN3HHGqe5","Erica Denson","HIRED","Female","False","R&D","Entry",4318.3,"","APAC"
0,"2015-11-21 00:00:00","1980-05-21 00:00:00","PHD","6SzqpDW8G7TmYRmYPwTRZ8","Jeff Ramos","HIRED","Male","False","Acct Mgmt","Senior",3515.51,"","APAC"
0,"2015-11-21 00:00:00","1980-08-02 00:00:00","PHD","nccAzdiHZdbGFWYcccrQpc","Tomas Rierson","HIRED","Male","False","Acct Mgmt","VP & above",4489.98,"","APAC"
0,"2015-11-23 00:00:00","1981-01-25 00:00:00","BS","w4ApyF6ENda8ksPh6oyZ4c","Yolanda Conrad","HIRED","Female","False","Product Management","Entry",2848.95,"","APAC"
0,"2015-11-25 00:00:00","1980-10-14 00:00:00","PHD","NXV6fyw2fEX7DkXjq5JdqV","Florida Rivera","HIRED","Female","False","R&D","Entry",4279.01,"","APAC"
0,"2015-11-29 00:00:00","1977-05-11 00:00:00","BS","aLZeyJQxLgMhxtpbARrn9c","Sylvia Jackson","HIRED","Female","False","Quality","Senior",4671.67,"","APAC"
0,"2015-12-02 00:00:00","1981-03-10 00:00:00","PHD","XPQwsQE9Lju38zAXYyM7D8","Margaret Wagner","HIRED","Female","False","Acct Mgmt","Senior",3497.96,"","APAC"
0,"2015-12-06 00:00:00","1979-05-17 00:00:00","MS","QkTP6hGFwvrKHaW6bNCak7","Terri Crofton","HIRED","Female","False","Acct Mgmt","Senior",3757.86,"","APAC"
0,"2015-12-18 00:00:00","1983-08-10 00:00:00","MS","otkNd6FivaGtPuNJjhgJdc","Teri Erickson","HIRED","Female","False","Support","Senior",3023.23,"","APAC"
0,"2015-12-21 00:00:00","1979-08-07 00:00:00","BS","L3nzPfk2c5D9tJEptskAnG","Mark Roman","HIRED","Male","False","Engineering","Senior",2912.17,"","APAC"
0,"2015-12-21 00:00:00","1983-07-31 00:00:00","BS","3ekNRdJdzuurFxbCHiwoZV","Angela Tomassi","HIRED","Female","False","R&D","Senior",4889.35,"","APAC"
0,"2015-12-23 00:00:00","1983-12-13 00:00:00","BS","tbUp7RMrCZaiBZH5CCZpA3","Adam Woolsey","HIRED","Male","False","R&D","Entry",4171.96,"","APAC"
0,"2015-12-30 00:00:00","1977-09-07 00:00:00","BS","iuQvTSPBARyJrk7iUGqiU8","Annette Lebron","HIRED","Female","False","R&D","Entry",4193.56,"","APAC"
0,"2016-01-06 00:00:00","1983-11-09 00:00:00","BS","nVG72ogzkFy5JsvPEBwvhH","Christine Foley","HIRED","Female","False","Product Management","Entry",2836.99,"","APAC"
0,"2016-01-12 00:00:00","1979-12-20 00:00:00","MS","JYBSisuumm7dXjRa7aiuxf","Steve Painter","HIRED","Male","False","Acct Mgmt","Senior",3547.04,"","APAC"
0,"2016-01-15 00:00:00","1981-04-25 00:00:00","BS","dZyjS35qxSz2QX8E8a9zKK","Susan Delozier","HIRED","Female","False","Support","Entry",2707.24,"","APAC"
0,"2016-01-23 00:00:00","1980-02-15 00:00:00","BS","iEHGYfju3KkUxrAooeqfGP","Patricia Session","HIRED","Female","False","Acct Mgmt","Senior",3556.02,"","APAC"
0,"2016-01-25 00:00:00","1984-08-07 00:00:00","BS","f9kZZFaUG9qeN4C8wjXnPA","Hilda Patterson","HIRED","Female","False","R&D","Entry",4285.57,"","APAC"
0,"2016-01-27 00:00:00","1983-12-23 00:00:00","MS","xyfAtwJjZNpjx49NZFBD4g","Kevin Baxter","HIRED","Male","False","R&D","Senior",4729.48,"","APAC"
0,"2016-01-28 00:00:00","1982-12-16 00:00:00","BS","BrNqr47cXtFxM23ENvhGCV","Benita Price","HIRED","Female","False","R&D","Senior",4772.31,"","APAC"
0,"2016-01-31 00:00:00","1978-07-09 00:00:00","BS","MsW7LKPAfrD24xML2oruiJ","Paula Lewis","HIRED","Female","False","R&D","Entry",4184.5,"","APAC"
0,"2016-02-01 00:00:00","1982-05-06 00:00:00","BS","QDM693eboKcJvGppAJNMkc","Maria Laughman","HIRED","Female","False","Acct Mgmt","Senior",3508.11,"","APAC"
0,"2016-02-03 00:00:00","1979-05-24 00:00:00","BS","7kFCQSAhP2AgPaxqftiHYZ","Phyllis Daniels","HIRED","Female","False","R&D","Senior",4572.08,"","APAC"
0,"2016-02-05 00:00:00","1983-07-01 00:00:00","PHD","MoBxcMKcs8EbVT9eubJ58L","Erma Alford","HIRED","Female","False","Doc & Training","Entry",2789.94,"","APAC"
0,"2016-02-13 00:00:00","1980-12-19 00:00:00","PHD","5KgCMeNkjk9Z9yr2ZDfgdL","Kerry Corey","HIRED","Female","False","R&D","Entry",4163.94,"","APAC"
0,"2016-02-17 00:00:00","1976-05-27 00:00:00","BS","qLYCZJpWVhYsaaxngAtT8n","Marsha Love","HIRED","Female","False","R&D","Manager",5421.01,"","APAC"
0,"2016-02-18 00:00:00","1979-04-02 00:00:00","MS","Q3DAEawMu9nrXn2Spog8XS","Kathleen Perkins","HIRED","Female","False","R&D","Entry",4234.4,"","APAC"
0,"2016-02-19 00:00:00","1977-08-27 00:00:00","BS","CgMKVsgWeDA9WwRXtEYsxm","Janay Wachter","HIRED","Female","False","R&D","Senior",4604.32,"","APAC"
0,"2016-02-19 00:00:00","1978-12-11 00:00:00","BS","XkfMS5JGFrmNJDuGL4N8nn","Elizabeth Mealer","HIRED","Female","False","Support","Entry",2712.75,"","APAC"
0,"2016-02-19 00:00:00","1983-07-10 00:00:00","BS","LcLwb6qSmjbN58nJUa4pC6","Rose Torres","HIRED","Female","False","R&D","Entry",4208.99,"","APAC"
0,"2016-02-25 00:00:00","1977-07-18 00:00:00","MS","6oAc5ERrUQWDvGpxXDJzBD","Fred Lopez","HIRED","Male","False","Support","Entry",2627.33,"","APAC"
0,"2016-02-25 00:00:00","1980-09-11 00:00:00","PHD","hvJdEb6hWr8LLfsQUcs5LD","Tracy Eversoll","HIRED","Female","False","Product Management","Senior",3032.23,"","APAC"
0,"2016-02-26 00:00:00","1976-06-24 00:00:00","PHD","hCP3f9VH4jgkgLGLjHZETY","Charles Pritchard","HIRED","Male","False","R&D","Entry",4085.66,"","APAC"
0,"2016-03-01 00:00:00","1981-06-11 00:00:00","PHD","G8ptBJs4V3okrS9GvMRx8h","Charles Brotzman","HIRED","Male","False","R&D","Entry",4288.18,"","APAC"
0,"2016-03-12 00:00:00","1977-07-11 00:00:00","MS","4jarqhbivkmpoVZEHs7pTf","Melanie Fernandez","HIRED","Female","False","Acct Mgmt","Senior",3780.27,"","APAC"
0,"2016-03-13 00:00:00","1985-11-25 00:00:00","BS","mJrsr7ZeiWzjtxjDBBGsp4","Clara Johnson","HIRED","Female","False","R&D","Entry",4038.05,"","APAC"
0,"2016-03-14 00:00:00","1981-09-07 00:00:00","BS","Zxxz4mCkcg8X6NZJQwX7zU","Edwin Alvez","HIRED","Male","False","Doc & Training","Entry",2872.53,"","APAC"
0,"2016-03-21 00:00:00","1980-04-16 00:00:00","BS","kotwV3LQF3tCTHWdHeyj39","Holly Butera","HIRED","Female","False","Support","Entry",2704.95,"","APAC"
0,"2016-03-24 00:00:00","1982-10-17 00:00:00","MS","FVyLyYuB5N86q5un6ixLqc","Jessie Winters","HIRED","Male","False","Quality","Entry",4191.78,"","APAC"
0,"2016-03-24 00:00:00","1985-07-29 00:00:00","BS","ZVvJg7w4AAh368kSJXEgf8","William Andrews","HIRED","Male","False","R&D","Senior",4830.76,"","APAC"
0,"2016-03-26 00:00:00","1980-01-03 00:00:00","BS","9ftfeXH2vT9BybNRP8tvzi","Lisa Mcclure","HIRED","Female","False","Quality","Senior",4715.56,"","APAC"
0,"2016-03-31 00:00:00","1979-01-23 00:00:00","PHD","Z9vqMFEpyanB9CdcrwfMqd","Ruby Houde","HIRED","Female","False","Acct Mgmt","Senior",3603.46,"","APAC"
0,"2016-04-03 00:00:00","1979-03-06 00:00:00","BS","63zYgGE7FWZYDg4ZTjHeia","Lisa Mcguinness","HIRED","Female","False","Acct Mgmt","VP & above",4421.45,"","APAC"
0,"2016-04-04 00:00:00","1980-10-26 00:00:00","MS","GLsgEKfEw3WmGMrCL577xK","Richard England","HIRED","Male","False","R&D","Senior",4757.05,"","APAC"
0,"2016-04-07 00:00:00","1984-11-09 00:00:00","PHD","zUk9X4kYzJXAY9MSQQH66a","Rene Westmark","HIRED","Female","False","R&D","Entry",4253.96,"","APAC"
0,"2016-04-08 00:00:00","1976-12-27 00:00:00","BS","nUbpDMLWUTf7GGXfHdU5a7","Janet Byers","HIRED","Female","False","R&D","Entry",4291.22,"","APAC"
0,"2016-04-09 00:00:00","1981-12-19 00:00:00","BS","WYEQjesDvmJiEoAkyxcs57","Donna Williams","HIRED","Female","False","Acct Mgmt","Senior",3569.73,"","APAC"
0,"2016-04-10 00:00:00","1980-03-08 00:00:00","PHD","LKmZHwLKLrjP7TmQbYeV5X","Mary Meagher","HIRED","Female","False","R&D","Manager",5272.58,"","APAC"
0,"2016-04-19 00:00:00","1977-11-16 00:00:00","BS","KDJUaEnJBSvqFk7MUdW2Bo","Richard Massey","HIRED","Male","False","R&D","Senior",4505.34,"","APAC"
0,"2016-04-19 00:00:00","1983-01-03 00:00:00","MS","GAZm5rpsYU4hybN3LYVuNk","Allison Bozeman","HIRED","Female","False","R&D","Senior",4700.8,"","APAC"
0,"2016-04-20 00:00:00","1979-06-06 00:00:00","MS","Rv93bhkPC7m8STubA462GX","Shakia Gomez","HIRED","Female","False","Acct Mgmt","Senior",3539.36,"","APAC"
0,"2016-04-20 00:00:00","1983-10-17 00:00:00","BS","QaiyabhPrrKvErD5dM3d9S","Lauren Helzer","HIRED","Female","False","Acct Mgmt","Manager",4073.71,"","APAC"
0,"2016-04-21 00:00:00","1980-05-27 00:00:00","PHD","sHarNcGoVaCEng3vhfGuwX","Anthony Clement","HIRED","Male","False","Advertising","Senior",3078.78,"","APAC"
0,"2016-04-28 00:00:00","1974-11-08 00:00:00","BS","sYqCWNVejR2CU3pZMJHsaa","Shirley Schardein","HIRED","Female","False","Product Management","Entry",2842.08,"","APAC"
0,"2016-04-29 00:00:00","1980-12-19 00:00:00","BS","oeBXebEJWnrnwvFr4yVUk5","Nancy Hann","HIRED","Female","False","Engineering","Senior",3007.08,"","APAC"
0,"2016-04-30 00:00:00","1978-07-19 00:00:00","MS","nPm6RvG9AWmBcCx7tT2Rd5","Ruth Martin","HIRED","Female","False","Advertising","Senior",3075.35,"","APAC"
0,"2016-05-01 00:00:00","1973-11-20 00:00:00","BS","n8QKR2jr2FzwjDvdMFFeYg","Joanna Kinsey","HIRED","Female","False","Acct Mgmt","Manager",4137.1,"","APAC"
0,"2016-05-02 00:00:00","1986-03-15 00:00:00","BS","fGQrfUBhGEo2cxDaRiGRyE","Alfred Hicks","HIRED","Male","False","R&D","Senior",4593.3,"","APAC"
0,"2016-05-04 00:00:00","1982-12-28 00:00:00","PHD","Fde5YnHaN4zRFXg2ccS3hS","Elizabeth Penix","HIRED","Female","False","Acct Mgmt","Senior",3773.96,"","APAC"
0,"2016-05-06 00:00:00","1978-08-11 00:00:00","MS","mgEmEaW6EyasX3Fu9iZPMR","Charles Crow","HIRED","Male","False","Advertising","Senior",3099.42,"","APAC"
0,"2016-05-13 00:00:00","1981-04-03 00:00:00","MS","VeaxPR9Xe4xmp76Pcu8oEH","Shannon Rivera","HIRED","Female","False","Acct Mgmt","Senior",3591.63,"","APAC"
0,"2016-05-14 00:00:00","1983-05-02 00:00:00","MS","hYKdhBymiEoGX2H62VnWj5","Helen Serge","HIRED","Female","False","Quality","Entry",4194.81,"","APAC"
0,"2016-05-15 00:00:00","1982-05-06 00:00:00","BS","cabv9idBEiC3XYCFtMuGyA","Daniel Scott","HIRED","Male","False","Product Management","Senior",3138.05,"","APAC"
0,"2016-05-18 00:00:00","1975-04-10 00:00:00","MS","3XP7HpCWiasCp4rhByNPWd","Julia Sokol","HIRED","Female","False","Quality","Senior",4819.31,"","APAC"
0,"2016-05-22 00:00:00","1981-11-28 00:00:00","BS","RnuoZyzqujFLQJJx5ByaWU","Victoria Cotton","HIRED","Female","False","Acct Mgmt","Manager",4154.2,"","APAC"
0,"2016-05-27 00:00:00","1978-03-21 00:00:00","MS","ZoJvQLc5FQwFLNkaritG9c","David Hilton","HIRED","Male","False","Quality","Entry",4243.6,"","APAC"
0,"2016-05-27 00:00:00","1983-04-24 00:00:00","BS","M8Qx7XuGZnrHKcCgXZCQYf","Steven Gipson","HIRED","Male","False","R&D","Entry",4222.45,"","APAC"
0,"2016-06-01 00:00:00","1979-03-09 00:00:00","MS","M3B6TbqoRXUhe8zYVQBZf8","Rhonda Robertson","HIRED","Female","False","Legal","VP & above",8104.78,"","APAC"
0,"2016-06-05 00:00:00","1979-05-30 00:00:00","BS","opiWVmj827qyZrkSfzh3VN","Sandra Haynes","HIRED","Female","False","R&D","VP & above",5794.23,"","APAC"
0,"2016-06-07 00:00:00","1979-09-10 00:00:00","BS","W5BLDn5sYmHa7Vv5YJgivB","Michelle Adkins","HIRED","Female","False","R&D","Entry",4143.79,"","APAC"
0,"2016-06-09 00:00:00","1979-05-04 00:00:00","MS","3NhhwVYaiaUbAzbWuNbFa2","George Thorne","HIRED","Male","False","Acct Mgmt","Senior",3347.56,"","APAC"
0,"2016-06-11 00:00:00","1978-05-06 00:00:00","BS","wBLYhsjcLTC2jfuyVVMVRT","Joshua Mcnabb","HIRED","Male","False","Acct Mgmt","VP & above",4506.11,"","APAC"
0,"2016-06-11 00:00:00","1979-04-06 00:00:00","BS","Lgk5MYtryRc6WWC6MCCDrg","Florentina Norwood","HIRED","Female","False","Acct Mgmt","Senior",3650.29,"","APAC"
0,"2016-06-14 00:00:00","1975-08-25 00:00:00","BS","w9zdEjxGAWzS6mhTKVZ5Le","Shelia Smith","HIRED","Female","False","Doc & Training","Entry",2860.85,"","APAC"
0,"2016-06-14 00:00:00","1984-06-27 00:00:00","MS","GwTw9T6bCnsBXccvECvXNj","Rita Arrington","HIRED","Female","False","Acct Mgmt","Senior",3622.45,"","APAC"
0,"2016-06-20 00:00:00","1980-05-24 00:00:00","BS","zRET66vR2TeMmmqSzjgfwb","Matthew Wiseman","HIRED","Male","False","Acct Mgmt","Senior",3687.49,"","APAC"
0,"2016-06-22 00:00:00","1972-06-25 00:00:00","BS","F2QJ3TfYcvUNqpi5EkcSwF","Joseph Richardson","HIRED","Male","False","Advertising","Senior",3145.23,"","APAC"
0,"2016-06-23 00:00:00","1977-06-23 00:00:00","PHD","m53mBMNtSc4MB6WuWrLSHc","Gary Quint","HIRED","Male","False","Acct Mgmt","Senior",3692.77,"","APAC"
0,"2016-06-28 00:00:00","1982-02-17 00:00:00","MS","kQG4D2ZHroTx3bsEKnFxHV","John Isbell","HIRED","Male","False","R&D","VP & above",5740.89,"","APAC"
0,"2016-07-04 00:00:00","1978-12-09 00:00:00","MS","sh83NpRmVbWffeJk3PZcAY","Benjamin Knight","HIRED","Male","False","Quality","Senior",4782.76,"","APAC"
0,"2016-07-08 00:00:00","1982-08-03 00:00:00","BS","MbE9W2M9XbT368wtddMSd5","Carmella Davidson","HIRED","Female","False","Acct Mgmt","Senior",3677.95,"","APAC"
0,"2016-07-14 00:00:00","1983-09-20 00:00:00","BS","Q5Edii9W7hpSjnFDf975n7","Juana Leal","HIRED","Female","False","Support","Senior",3047.68,"","APAC"
0,"2016-07-15 00:00:00","1981-11-15 00:00:00","PHD","JZzCR6kw69L35xaXjGAoC5","Rodney Deangelis","HIRED","Male","False","Engineering","Entry",2730.5,"","APAC"
0,"2016-07-19 00:00:00","1980-12-10 00:00:00","BS","UxsbymuDB2bAXx39ihArxg","Joyce Mercado","HIRED","Female","False","R&D","Entry",4127.76,"","APAC"
0,"2016-07-19 00:00:00","1983-06-27 00:00:00","MS","XYmGVrKznKNFdmq93WG2qM","Geraldine Repinski","HIRED","Female","False","Acct Mgmt","Senior",3664.55,"","APAC"
0,"2016-07-19 00:00:00","1984-03-28 00:00:00","BS","ogEXbYsmdhark4voZxPmGn","Perry Brown","HIRED","Male","False","R&D","Entry",4084.62,"","APAC"
0,"2016-07-21 00:00:00","1980-05-17 00:00:00","MS","dS8czYrYn8DgAFfMJGudsL","Mark Williams","HIRED","Male","False","Quality","Senior",4874.48,"","APAC"
0,"2016-07-25 00:00:00","1976-05-02 00:00:00","BS","cCvex7PgTX9CCMRiUBrdoM","Jessica Swanger","HIRED","Female","False","Advertising","Manager",3487.25,"","APAC"
0,"2016-07-25 00:00:00","1981-03-28 00:00:00","MS","BMseQKsLtnNiLcwQVgsqm5","Gerald Pittenger","HIRED","Male","False","Acct Mgmt","Senior",3705.96,"","APAC"
0,"2016-07-29 00:00:00","1980-01-12 00:00:00","MS","wzfKhVb5LsYYYMB2gv3kV3","Mary Perkins","HIRED","Female","False","Support","Entry",2785.26,"","APAC"
0,"2016-07-30 00:00:00","1978-01-11 00:00:00","PHD","5Fv9ooApBxA2YhvCBJfeWH","Robert Neider","HIRED","Male","False","R&D","Manager",5200.78,"","APAC"
0,"2016-08-01 00:00:00","1977-01-24 00:00:00","BS","ehGGVMt3Nt2fYQv4uzBFrV","Joe Davis","HIRED","Male","False","Acct Mgmt","Senior",3621.09,"","APAC"
0,"2016-08-08 00:00:00","1979-06-06 00:00:00","BS","KtiZkUdPRmomEBmqi7d6mY","Leonard White","HIRED","Male","False","Engineering","Senior",3002.08,"","APAC"
0,"2016-08-09 00:00:00","1974-08-24 00:00:00","PHD","sGMYTPw3TFYvDFkm3CTouW","Stephen Bickerstaff","HIRED","Male","False","Quality","Entry",4255.25,"","APAC"
0,"2016-08-09 00:00:00","1981-04-27 00:00:00","PHD","azW5Upbj367Ch5b3CbXqGj","Larisa Lambert","HIRED","Female","False","R&D","Entry",4317.51,"","APAC"
0,"2016-08-10 00:00:00","1977-05-30 00:00:00","BS","UcX4xZbbsM8aERnjebKAsj","Brian Richards","HIRED","Male","False","R&D","Entry",4202.93,"","APAC"
0,"2016-08-11 00:00:00","1980-03-20 00:00:00","BS","eM8QDJeAwJUksuhKt3hJKZ","Betty Krahn","HIRED","Female","False","Executive Team","VP & above",8277.6,"","APAC"
0,"2016-08-13 00:00:00","1979-08-01 00:00:00","PHD","xPLuHHM6RQrVVp3tRBVTBL","Michael Spinney","HIRED","Male","False","Acct Mgmt","Senior",3621.13,"","APAC"
0,"2016-08-13 00:00:00","1981-03-20 00:00:00","MS","p8nHaV5zeip6Wj7kHCykWL","Susan Schmidt","HIRED","Female","False","R&D","Entry",4222.39,"","APAC"
0,"2016-08-15 00:00:00","1979-12-31 00:00:00","BS","m97U8LAe536fcXWdkWFEXM","Timothy Bermudez","HIRED","Male","False","R&D","Entry",4219.12,"","APAC"
0,"2016-08-15 00:00:00","1983-11-09 00:00:00","BS","8KVWHMBBZh2mEcmuCrud4J","Nina Brown","HIRED","Female","False","Acct Mgmt","Senior",3635.13,"","APAC"
0,"2016-08-15 00:00:00","1985-03-14 00:00:00","BS","YBgZrzVNkHdGaTsAf62DAm","Margaret Hackworth","HIRED","Female","False","Acct Mgmt","Senior",3685.62,"","APAC"
0,"2016-08-16 00:00:00","1983-09-19 00:00:00","MS","Tv8K7dvPmQdEDMQQwUew2c","Hipolito Lopez","HIRED","Male","False","R&D","Manager",5318.2,"","APAC"
0,"2016-08-23 00:00:00","1980-09-12 00:00:00","BS","sbcZ4FX3ywgU8WdzW85S6J","Elisha Angel","HIRED","Female","False","R&D","Entry",4300.21,"","APAC"
0,"2016-08-24 00:00:00","1980-08-16 00:00:00","BS","AneXjJahQKWMS8N6ShUPDJ","Michael Jarman","HIRED","Male","False","Support","Entry",2761.32,"","APAC"
0,"2016-08-26 00:00:00","1982-07-29 00:00:00","MS","tgisWihMUabtxrkhVUiht9","Evelyn Slemmons","HIRED","Female","False","Quality","Entry",4197.92,"","APAC"
